year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,5,HA,Hawaiian Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",62,37,26.66,0,0,0.7,9.65,0,0,1651,996,0,0,16,639
2023,5,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",62,29,26.16,0,0,0.71,2.14,2,0,1356,1236,0,0,22,98
2023,5,HA,Hawaiian Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,30,19.2,0,1.54,0,9.26,1,0,2278,960,0,38,0,1280
2023,5,HA,Hawaiian Airlines Network,SMF,"Sacramento, CA: Sacramento International",62,28,25.23,0,0.23,0,2.54,0,0,1622,1447,0,7,0,168
2023,5,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",93,16,2.63,2.6,5.32,1,4.45,0,0,1083,178,333,302,57,213
2023,5,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",83,7,1.98,1,1.52,0,2.5,0,0,233,76,53,41,0,63
2023,5,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",57,10,1.79,0.16,3.65,0,4.39,0,0,572,145,8,153,0,266
2023,5,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",788,155,39.43,6.2,62.66,0,46.71,1,2,8546,2461,414,2210,0,3461
2023,5,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",50,4,2.9,1,0.1,0,0,0,1,102,75,23,4,0,0
2023,5,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62,17,3.61,1.77,8.18,0,3.44,0,0,930,116,250,401,0,163
2023,5,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",7,2,1.5,0,0,0,0.5,0,0,46,32,0,0,0,14
2023,5,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62,7,2,0.81,1.9,0,2.29,0,1,337,89,112,42,0,94
2023,5,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",206,27,11.11,0.07,8.29,0,7.53,1,0,1410,559,5,511,0,335
2023,5,MQ,Envoy Air,BOS,"Boston, MA: Logan International",147,22,2.38,0.39,8.38,0.16,10.69,0,0,1014,60,14,209,22,709
2023,5,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",64,10,2.43,0.7,3.97,0,2.9,0,0,573,226,103,132,0,112
2023,5,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",128,17,7.24,1.6,3.98,0,4.18,1,1,865,364,144,211,0,146
2023,5,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",42,8,2.19,0,2.51,1,2.3,0,0,441,106,0,120,38,177
2023,5,MQ,Envoy Air,BUR,"Burbank, CA: Bob Hope",26,3,2.56,0,0.44,0,0,0,0,60,49,0,11,0,0
2023,5,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",32,4,2.67,0,0.53,0,0.8,0,0,222,123,0,24,0,75
2023,5,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",4,1,1,0,0,0,0,0,0,23,23,0,0,0,0
2023,5,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",90,15,2.79,1.25,10.02,0,0.94,1,0,645,103,82,377,0,83
2023,5,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",106,21,6.11,0.31,9.75,0,4.84,0,1,1066,285,24,436,0,321
2023,5,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",66,12,4.59,0.24,1.89,0.89,4.39,0,0,683,187,28,124,101,243
2023,5,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",42,5,1.23,0,2.8,0,0.97,0,0,225,113,0,84,0,28
2023,5,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",87,11,2.72,1.27,4.47,0,2.55,1,0,641,68,135,263,0,175
2023,5,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",375,65,17.74,1.67,25.28,1.62,18.69,1,0,2582,1007,69,636,78,792
2023,5,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",279,42,11.19,1.15,13.47,0,16.2,1,0,2232,522,81,614,0,1015
2023,5,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",124,13,4.32,1.42,3.31,0,3.95,0,0,732,241,68,118,0,305
2023,5,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",74,4,1.05,0.08,1.92,0,0.95,0,0,226,29,8,118,0,71
2023,5,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",129,18,2.18,1.63,9.85,0,4.33,1,0,864,84,100,423,0,257
2023,5,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",347,77,21.08,2.3,27.91,0,25.71,1,0,4845,1239,912,962,0,1732
2023,5,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",61,4,2.97,0,1.03,0,0,0,0,822,784,0,38,0,0
2023,5,MQ,Envoy Air,DAB,"Daytona Beach, FL: Daytona Beach International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",234,37,12.17,1,17.48,0.05,6.3,0,1,1880,815,16,399,1,649
2023,5,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3679,466,93.39,70.56,123.68,2.32,176.04,19,9,31268,7116,6709,5717,52,11674
2023,5,MQ,Envoy Air,DRO,"Durango, CO: Durango La Plata County",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",47,6,2.81,0,0.04,0,3.16,0,0,219,68,0,1,0,150
2023,5,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",30,5,0,0,4,0,1,0,0,108,0,0,85,0,23
2023,5,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",4,1,0,0.25,0.56,0,0.18,0,0,103,0,26,58,0,19
2023,5,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",156,23,9.44,1.99,3.36,0,8.21,0,0,1281,599,210,90,0,382
2023,5,MQ,Envoy Air,EUG,"Eugene, OR: Mahlon Sweet Field",54,5,2.07,0,2.65,0,0.29,0,0,154,79,0,67,0,8
2023,5,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",66,10,1.06,0.93,5.52,0,2.49,0,0,349,43,56,127,0,123
2023,5,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",25,8,2.19,0.6,3.35,0,1.86,0,0,283,44,27,128,0,84
2023,5,MQ,Envoy Air,EYW,"Key West, FL: Key West International",95,15,3.93,0.35,5.44,0,5.28,0,0,575,125,14,187,0,249
2023,5,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",108,20,7.81,1.68,6.5,0,4.01,0,0,978,379,143,187,0,269
2023,5,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31,5,3.17,0,1.72,0,0.11,0,0,187,127,0,49,0,11
2023,5,MQ,Envoy Air,FCA,"Kalispell, MT: Glacier Park International",27,2,1.27,0,0,0,0.73,0,0,50,34,0,0,0,16
2023,5,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",15,3,2.75,0,0.25,0,0,0,0,102,86,0,16,0,0
2023,5,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",77,13,5.87,0,3.54,0,3.59,0,0,779,423,0,168,0,188
2023,5,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",66,9,2,1.65,3.43,0,1.92,1,0,381,73,83,130,0,95
2023,5,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",54,7,0.37,0,2.85,0,3.78,0,0,543,36,0,149,0,358
2023,5,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",147,15,5.12,0,7.27,0,2.61,0,0,1009,652,0,208,0,149
2023,5,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",66,13,4.32,0.73,5.99,0,1.96,0,0,568,185,22,234,0,127
2023,5,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",62,13,2.71,0.14,6.03,0,4.11,1,0,542,140,7,268,0,127
2023,5,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",82,12,7.09,1.68,1.02,0,2.21,0,0,715,280,252,54,0,129
2023,5,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",85,6,0.82,0.94,2.06,0,2.18,0,0,416,24,223,65,0,104
2023,5,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",58,6,2.45,0,1.04,0,2.51,0,0,308,141,0,20,0,147
2023,5,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",70,12,1.37,1.68,1.99,0,6.95,0,0,576,91,71,48,0,366
2023,5,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",59,10,2.31,0.02,3.7,0,3.96,0,0,317,74,1,81,0,161
2023,5,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",97,17,6.38,0,6.2,0,4.42,0,0,510,249,0,174,0,87
2023,5,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",118,25,4.62,1.21,14.26,0.13,4.78,3,0,1143,201,97,565,3,277
2023,5,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",57,11,5.5,0.34,3.17,0,1.99,0,1,568,290,42,134,0,102
2023,5,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",95,11,4.12,0.86,3.36,0,2.66,1,0,609,297,46,161,0,105
2023,5,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",69,11,3.59,1.99,3.99,0,1.43,0,0,649,94,225,175,0,155
2023,5,MQ,Envoy Air,IAD,"Washington, DC: Washington Dulles International",22,2,1,0,1,0,0,0,0,59,43,0,16,0,0
2023,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",23,9,1.54,0.38,5.54,0,1.54,0,1,664,48,17,426,0,173
2023,5,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",94,10,1.3,0.98,4.58,0,3.14,0,0,382,35,28,101,0,218
2023,5,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",9,2,1.15,0,0.12,0,0.74,0,0,51,24,0,2,0,25
2023,5,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",117,22,11.44,1.78,5.32,0,3.46,1,0,1404,717,133,317,0,237
2023,5,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",91,13,3.94,0,7.07,0,1.99,0,0,487,134,0,246,0,107
2023,5,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",92,18,4.93,1.28,8.97,1.01,1.81,0,0,907,335,70,385,19,98
2023,5,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",116,18,4.17,0.16,8.86,0,4.81,0,0,910,156,8,507,0,239
2023,5,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",70,13,6.01,1.92,1.68,0,3.39,1,0,630,237,225,70,0,98
2023,5,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",65,8,1.99,0.5,3.47,0,2.04,0,0,446,136,19,134,0,157
2023,5,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",255,36,9.2,1.65,13.43,0,11.71,1,0,2218,525,155,564,0,974
2023,5,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",216,26,8.05,1.01,12,0,4.94,1,0,1399,384,99,461,0,455
2023,5,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",104,18,7.66,1.96,4.34,0,4.04,1,1,942,296,178,245,0,223
2023,5,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",144,27,10.77,2.95,5.6,0,7.68,0,0,2129,608,308,151,0,1062
2023,5,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",28,2,1.04,0,0.33,0,0.63,0,0,158,65,0,7,0,86
2023,5,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",17,1,1,0,0,0,0,0,0,119,119,0,0,0,0
2023,5,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1058,197,48.01,9.22,50.26,2.09,87.41,0,4,12665,2814,471,2223,41,7116
2023,5,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",62,9,1.93,1.97,2.6,0,2.49,0,0,430,69,245,62,0,54
2023,5,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",90,22,6.86,1.27,8.24,0,5.63,1,0,943,270,91,295,0,287
2023,5,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",6,1,0,0.42,0.58,0,0,2,0,26,0,11,15,0,0
2023,5,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",2,1,0.64,0,0.36,0,0,0,0,28,18,0,10,0,0
2023,5,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",31,2,2,0,0,0,0,0,0,74,74,0,0,0,0
2023,5,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",101,13,4.59,0.47,3.53,0,4.41,0,0,783,325,17,87,0,354
2023,5,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",104,18,4.46,2.64,2.59,0,8.32,0,0,916,241,243,131,0,301
2023,5,MQ,Envoy Air,MTJ,"Montrose/Delta, CO: Montrose Regional",27,2,0,0.52,1.35,0,0.13,0,0,40,0,12,25,0,3
2023,5,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",33,1,0.26,0,0,0,0.74,0,0,27,7,0,0,0,20
2023,5,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",74,19,5.59,0,2.48,0,10.93,0,0,1030,278,0,63,0,689
2023,5,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,ONT,"Ontario, CA: Ontario International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2200,327,106.31,6.05,100.64,2.42,111.58,3,2,18675,6887,464,3684,96,7544
2023,5,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",450,43,12.79,2.41,12.82,0,14.98,0,0,2632,713,135,334,0,1450
2023,5,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",71,6,0,1.16,3,0,1.84,0,1,329,0,46,169,0,114
2023,5,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",37,4,1.52,0.96,0.06,0,1.45,0,0,195,81,79,5,0,30
2023,5,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",119,17,3.3,0.44,8.43,0,4.83,0,0,1554,150,11,1187,0,206
2023,5,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",35,8,2.17,0.17,3.15,0,2.51,0,0,624,142,16,75,0,391
2023,5,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",62,8,1.41,0.93,2.78,0,2.87,0,0,362,74,87,86,0,115
2023,5,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",159,28,8.14,2.17,5.62,0,12.07,0,0,1896,911,156,269,0,560
2023,5,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",58,9,4.99,0.33,1.1,0,2.59,0,0,483,117,17,57,0,292
2023,5,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",35,3,0.47,1,1,0,0.53,0,0,61,8,24,20,0,9
2023,5,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",35,13,7.52,1,2.93,0,1.56,0,0,651,276,64,94,0,217
2023,5,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",62,15,8.23,0.44,3.64,0,2.69,0,0,685,387,32,153,0,113
2023,5,MQ,Envoy Air,RSW,"Fort Myers, FL: Southwest Florida International",4,1,0.1,0,0,0,0.9,0,0,49,5,0,0,0,44
2023,5,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",61,11,2.12,0.77,3.46,0,4.65,0,0,468,65,23,167,0,213
2023,5,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",22,1,1,0,0,0,0,0,0,16,16,0,0,0,0
2023,5,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",76,9,4.05,0,3.65,0,1.3,0,0,535,162,0,289,0,84
2023,5,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",338,42,10.36,3.09,16.53,0,12.02,0,3,2609,1057,186,770,0,596
2023,5,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",41,7,0,3.52,2.13,0,1.35,0,0,907,0,772,78,0,57
2023,5,MQ,Envoy Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",62,11,2.88,0.4,4.79,0,2.93,0,0,540,131,18,204,0,187
2023,5,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",27,1,0,0,1,0,0,0,0,16,0,0,16,0,0
2023,5,MQ,Envoy Air,SMF,"Sacramento, CA: Sacramento International",26,6,2.97,0,1.69,0,1.34,0,0,163,70,0,35,0,58
2023,5,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",48,12,3.83,0.6,5.43,1,1.15,0,0,717,98,125,393,44,57
2023,5,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",66,5,2.11,0.22,2.11,0,0.55,0,1,218,99,6,51,0,62
2023,5,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",88,15,3.9,1.45,3.46,0,6.19,0,0,758,126,89,143,0,400
2023,5,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",93,11,3.38,0.34,2.57,0,4.71,0,0,296,101,10,57,0,128
2023,5,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",34,4,2.32,0,1.68,0,0,0,0,127,90,0,37,0,0
2023,5,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",127,26,9.62,0.3,7.05,0,9.03,1,0,1229,432,14,279,0,504
2023,5,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",94,11,5.17,1,1.09,0,3.75,0,0,618,249,26,27,0,316
2023,5,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",61,13,0.94,0.11,6.45,0,5.49,0,0,462,20,7,146,0,289
2023,5,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",35,7,1.56,0.87,4.42,0,0.14,0,0,348,60,97,176,0,15
2023,5,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",389,57,12.89,4.28,16.44,0,23.39,1,1,3299,570,869,773,0,1087
2023,5,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",35,2,0.27,0,0.84,0,0.9,0,0,44,4,0,14,0,26
2023,5,NK,Spirit Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,7,1.45,0,3.69,0,1.86,0,0,467,40,0,164,0,263
2023,5,NK,Spirit Airlines,ACY,"Atlantic City, NJ: Atlantic City International",229,51,12.09,3.6,23.06,0.17,12.08,0,1,2943,693,306,1109,16,819
2023,5,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1221,330,97.24,9.41,140.53,5.33,77.49,5,0,18721,6002,851,6561,234,5073
2023,5,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",247,47,18,1.36,19.84,0.91,6.9,2,0,1984,777,59,723,47,378
2023,5,NK,Spirit Airlines,BDL,"Hartford, CT: Bradley International",93,21,4.01,0.86,12.12,0,4.01,0,0,1735,218,83,838,0,596
2023,5,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",298,54,23.28,2.27,15.44,0.84,12.17,3,2,4178,2283,178,729,63,925
2023,5,NK,Spirit Airlines,BOI,"Boise, ID: Boise Air Terminal",31,18,6.95,0.35,7.52,0,3.18,1,0,1629,863,33,317,0,416
2023,5,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",316,64,19.36,3.48,24.99,1.86,14.31,4,0,3678,1066,280,856,48,1428
2023,5,NK,Spirit Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",62,30,12.86,5.41,5.79,0,5.94,1,0,1799,682,408,310,0,399
2023,5,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",66,20,3.51,0,12.3,0,4.19,0,1,811,172,0,506,0,133
2023,5,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",590,136,50.1,8.36,39.92,1.8,35.82,1,0,7958,2659,513,2336,77,2373
2023,5,NK,Spirit Airlines,CHS,"Charleston, SC: Charleston AFB/International",93,13,1.46,0.28,6.52,0,4.74,0,0,949,88,22,534,0,305
2023,5,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",252,73,23.39,5.38,24.25,4.15,15.83,0,0,5411,1675,379,1605,188,1564
2023,5,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",348,83,30.04,3.17,30.55,1.42,17.82,5,0,4659,1472,345,1768,74,1000
2023,5,NK,Spirit Airlines,CMH,"Columbus, OH: John Glenn Columbus International",158,50,17.75,2.87,19.36,1,9.02,1,0,2929,1010,91,939,22,867
2023,5,NK,Spirit Airlines,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,5,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",104,22,6.74,2.67,7.62,0.89,4.08,0,0,1068,219,264,273,29,283
2023,5,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",931,245,65.53,9.45,111.24,3.78,55.01,7,4,15465,3525,806,5622,117,5395
2023,5,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",902,185,64.89,10.65,46.94,4.85,57.68,1,0,12391,3918,867,2812,191,4603
2023,5,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",773,176,52.88,7.63,72.83,4.47,38.19,4,0,10713,3582,740,3552,142,2697
2023,5,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1825,428,119.49,12.93,165.23,5.45,124.9,19,8,27475,7630,1503,8699,140,9503
2023,5,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",689,205,58.99,10.5,95.22,2.29,38.01,2,6,15966,4037,932,6559,115,4323
2023,5,NK,Spirit Airlines,IND,"Indianapolis, IN: Indianapolis International",130,29,8.02,1.5,10.08,1.59,7.81,1,0,2402,678,666,478,34,546
2023,5,NK,Spirit Airlines,LAS,"Las Vegas, NV: Harry Reid International",2503,781,122.77,14.87,506.15,7.66,129.56,35,0,53374,7612,1997,32777,264,10724
2023,5,NK,Spirit Airlines,LAX,"Los Angeles, CA: Los Angeles International",1131,260,87.48,9.24,108.99,3.69,50.6,3,0,17582,6420,576,5851,126,4609
2023,5,NK,Spirit Airlines,LBE,"Latrobe, PA: Arnold Palmer Regional",58,9,4.39,0,1.75,0,2.87,1,0,480,215,0,102,0,163
2023,5,NK,Spirit Airlines,LGA,"New York, NY: LaGuardia",461,76,28.13,6.47,25.45,0.47,15.49,4,0,4283,1424,410,1097,15,1337
2023,5,NK,Spirit Airlines,MCI,"Kansas City, MO: Kansas City International",124,47,12.7,0.85,25.34,0.42,7.69,0,0,3629,1254,123,1665,25,562
2023,5,NK,Spirit Airlines,MCO,"Orlando, FL: Orlando International",2640,703,182.75,7.03,297.72,6.9,208.61,24,17,47234,11811,583,16577,289,17974
2023,5,NK,Spirit Airlines,MEM,"Memphis, TN: Memphis International",62,19,8.27,1.55,7.49,0,1.69,2,0,887,401,73,318,0,95
2023,5,NK,Spirit Airlines,MHT,"Manchester, NH: Manchester Boston Regional",53,13,3.31,0,5.16,3.88,0.64,0,0,881,329,0,413,96,43
2023,5,NK,Spirit Airlines,MIA,"Miami, FL: Miami International",619,151,35.91,3.7,75.67,1.55,34.17,2,8,9405,2328,370,3704,138,2865
2023,5,NK,Spirit Airlines,MKE,"Milwaukee, WI: General Mitchell International",61,26,4.03,0.05,14.58,0.46,6.88,0,0,1771,284,4,1043,16,424
2023,5,NK,Spirit Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",124,22,7.01,0,7.45,0,7.55,0,0,972,295,0,371,0,306
2023,5,NK,Spirit Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",325,84,26.39,6.33,31.25,0.08,19.95,3,1,5133,1577,544,1512,5,1495
2023,5,NK,Spirit Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",491,65,23.19,1,16.72,0.46,23.63,2,1,3741,1094,41,831,28,1747
2023,5,NK,Spirit Airlines,OAK,"Oakland, CA: Metro Oakland International",272,54,13.96,1.68,30,0.16,8.21,4,0,4191,1561,64,2072,8,486
2023,5,NK,Spirit Airlines,ORD,"Chicago, IL: Chicago O'Hare International",709,223,60.15,5.31,91.07,4.6,61.87,1,2,14051,3534,538,4630,169,5180
2023,5,NK,Spirit Airlines,ORF,"Norfolk, VA: Norfolk International",62,14,5.79,0.54,3.4,0,4.26,1,1,686,284,28,119,0,255
2023,5,NK,Spirit Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",31,1,0,0,1,0,0,0,0,26,0,0,26,0,0
2023,5,NK,Spirit Airlines,PDX,"Portland, OR: Portland International",97,24,6.6,0.55,11.8,0,5.04,2,0,1306,310,44,705,0,247
2023,5,NK,Spirit Airlines,PHL,"Philadelphia, PA: Philadelphia International",531,137,49.87,4.49,43.83,2.15,36.67,5,0,9227,3104,279,2297,79,3468
